,SimNum,Iteration,Loss
0,0,0,0.029374482973683728
1,0,1,0.014779006662815078
2,0,2,0.029988854492423653
3,0,3,0.015836947990775032
4,0,4,0.018288599714191382
5,0,5,0.011304983266908587
6,0,6,0.010874058421718178
7,0,7,0.013987613633497514
8,0,8,0.015036257660741983
9,0,9,0.009487306057240961
10,0,10,0.011930877714786074
11,0,11,0.008485228143292285
12,0,12,0.007703198533290254
13,0,13,0.009616495423237456
14,0,14,0.008293977855580177
15,0,15,0.009174091894210224
16,0,16,0.005476337608683461
17,0,17,0.00755567837219717
18,0,18,0.007379717001945019
19,0,19,0.005297381361890194
20,0,20,0.008949071538993353
21,0,21,0.00961649542323746
22,0,22,0.010769844753850667
23,0,23,0.0062526501179031874
24,0,24,0.009999795296399485
25,0,25,0.008020513655578357
26,0,26,0.005297381361890195
27,0,27,0.008011107602063954
28,0,28,0.00806545036386858
29,0,29,0.007339076943155088
30,0,30,0.005297381361890196
31,0,31,0.005756924962155867
32,0,32,0.00573700752380787
33,0,33,0.007485086425977847
34,0,34,0.005667019340100882
35,0,35,0.011885859445875805
36,0,36,0.00952864359938273
37,0,37,0.005297381361890194
38,0,38,0.011693263612700702
39,0,39,0.00733584508083329
40,0,40,0.005297381361890194
41,0,41,0.005297381361890195
42,0,42,0.006715018743496946
43,0,43,0.008912884125783
44,0,44,0.005297381361890195
45,0,45,0.005297381361890196
46,0,46,0.005297381361890194
47,0,47,0.005297381361890195
48,0,48,0.005297381361890196
49,0,49,0.005297381361890194
50,0,50,0.00785378672231061
51,0,51,0.005297381361890196
52,0,52,0.009915512782291951
53,0,53,0.005297381361890195
54,0,54,0.005297381361890196
55,0,55,0.006415688605826927
56,0,56,0.008952273377205578
57,0,57,0.00638699282219498
58,0,58,0.006177468205835106
59,0,59,0.005297381361890195
60,0,60,0.005297381361890196
61,0,61,0.009637725412045776
62,0,62,0.005297381361890195
63,0,63,0.005297381361890196
64,0,64,0.007853786722310612
65,0,65,0.005297381361890195
66,0,66,0.006277760641302135
67,0,67,0.005297381361890194
68,0,68,0.005297381361890195
69,0,69,0.005297381361890196
70,0,70,0.007067242995535902
71,0,71,0.006132865307505102
72,0,72,0.005297381361890196
73,0,73,0.008773410546773872
74,0,74,0.005297381361890195
75,0,75,0.005297381361890196
76,0,76,0.005297381361890194
77,0,77,0.005297381361890195
78,0,78,0.005297381361890196
79,0,79,0.005297381361890194
80,0,80,0.005297381361890195
81,0,81,0.005297381361890196
82,0,82,0.005297381361890194
83,0,83,0.011430020358366072
84,0,84,0.009687965019127094
85,0,85,0.005297381361890194
86,0,86,0.005297381361890195
87,0,87,0.005297381361890196
88,0,88,0.005297381361890194
89,0,89,0.005297381361890195
90,0,90,0.00588811195490623
91,0,91,0.005297381361890194
92,0,92,0.008444837329771448
93,0,93,0.005297381361890196
94,0,94,0.005297381361890194
95,0,95,0.005297381361890195
96,0,96,0.005297381361890196
97,0,97,0.009144404854276977
98,0,98,0.005543044176747403
99,0,99,0.005297381361890196
100,1,0,0.009132529552886515
101,1,1,0.008129412839235748
102,1,2,0.016218492567746344
103,1,3,0.011408117998467276
104,1,4,0.005297381361890195
105,1,5,0.01079744756978188
106,1,6,0.005297381361890194
107,1,7,0.010685870804270782
108,1,8,0.009864314575412227
109,1,9,0.005297381361890195
110,1,10,0.005297381361890195
111,1,11,0.008349925238370526
112,1,12,0.010044487388846661
113,1,13,0.005476337608683461
114,1,14,0.005485228922544799
115,1,15,0.005297381361890195
116,1,16,0.007236729199610901
117,1,17,0.009746084124104324
118,1,18,0.005297381361890195
119,1,19,0.009616495423237458
120,1,20,0.011019273999935228
121,1,21,0.005297381361890195
122,1,22,0.009999795296399485
123,1,23,0.011521581033977081
124,1,24,0.0073990074296415125
125,1,25,0.007346658666879664
126,1,26,0.010883182052467978
127,1,27,0.006068265890501069
128,1,28,0.005297381361890195
129,1,29,0.005297381361890195
130,1,30,0.009770133602146779
131,1,31,0.005297381361890195
132,1,32,0.005297381361890195
133,1,33,0.007333220515014097
134,1,34,0.007454660077761116
135,1,35,0.005297381361890195
136,1,36,0.005297381361890195
137,1,37,0.007960122647807938
138,1,38,0.0070349481606675115
139,1,39,0.005297381361890195
140,1,40,0.007518510661246352
141,1,41,0.008912884125783
142,1,42,0.006040220380344251
143,1,43,0.0077563742421246015
144,1,44,0.005297381361890195
145,1,45,0.005641082684083719
146,1,46,0.005667019340100882
147,1,47,0.005297381361890195
148,1,48,0.008912884125782996
149,1,49,0.006376732786854706
150,1,50,0.006646532368214509
151,1,51,0.005297381361890195
152,1,52,0.00785378672231061
153,1,53,0.005297381361890195
154,1,54,0.005297381361890195
155,1,55,0.005297381361890195
156,1,56,0.006067903792331848
157,1,57,0.005297381361890195
158,1,58,0.005297381361890195
159,1,59,0.005297381361890195
160,1,60,0.009615621502108098
161,1,61,0.012941950782310184
162,1,62,0.009909399549057684
163,1,63,0.005976502927096433
164,1,64,0.005297381361890195
165,1,65,0.005297381361890195
166,1,66,0.005722378055326318
167,1,67,0.008745104286704383
168,1,68,0.005297381361890195
169,1,69,0.007067242995535902
170,1,70,0.008914870364759415
171,1,71,0.005297381361890195
172,1,72,0.005297381361890195
173,1,73,0.005297381361890195
174,1,74,0.005297381361890195
175,1,75,0.005297381361890195
176,1,76,0.007704771927579861
177,1,77,0.0057220284765292775
178,1,78,0.005297381361890195
179,1,79,0.005297381361890195
180,1,80,0.005297381361890195
181,1,81,0.005297381361890195
182,1,82,0.005297381361890195
183,1,83,0.0059765029270964325
184,1,84,0.005297381361890195
185,1,85,0.005297381361890195
186,1,86,0.005297381361890195
187,1,87,0.005297381361890195
188,1,88,0.005297381361890195
189,1,89,0.005297381361890195
190,1,90,0.005297381361890195
191,1,91,0.00770293089097128
192,1,92,0.007705676123576325
193,1,93,0.005297381361890195
194,1,94,0.005297381361890195
195,1,95,0.005297381361890195
196,1,96,0.005297381361890195
197,1,97,0.005297381361890195
198,1,98,0.005297381361890195
199,1,99,0.005297381361890195
200,2,0,0.017684311792070195
201,2,1,0.009687611359721357
202,2,2,0.011813733035065017
203,2,3,0.009521437365938367
204,2,4,0.0066398679638236344
205,2,5,0.011721916360734937
206,2,6,0.009792796225616953
207,2,7,0.007260073497562908
208,2,8,0.007285641184388896
209,2,9,0.0062701340241178944
210,2,10,0.005297381361890194
211,2,11,0.007390078317863995
212,2,12,0.010299093176717834
213,2,13,0.010718566192838702
214,2,14,0.007572224225640477
215,2,15,0.011757614594349436
216,2,16,0.0054934685964352845
217,2,17,0.00543884579545148
218,2,18,0.005297381361890196
219,2,19,0.009616495423237455
220,2,20,0.014763684995446972
221,2,21,0.008201717146066463
222,2,22,0.006689684219104085
223,2,23,0.008097526960771642
224,2,24,0.0075322201561157445
225,2,25,0.005297381361890194
226,2,26,0.006750193200593809
227,2,27,0.009551830210462282
228,2,28,0.005297381361890194
229,2,29,0.005297381361890194
230,2,30,0.007658203285041579
231,2,31,0.005297381361890194
232,2,32,0.01123276453697776
233,2,33,0.006996318338206506
234,2,34,0.007346658666879664
235,2,35,0.007175866729320112
236,2,36,0.005297381361890196
237,2,37,0.008912884125783
238,2,38,0.007853786722310609
239,2,39,0.005297381361890196
240,2,40,0.012915236430791328
241,2,41,0.008795780628879452
242,2,42,0.006864420379295944
243,2,43,0.005297381361890194
244,2,44,0.005662573634135599
245,2,45,0.005297381361890196
246,2,46,0.005510911040483778
247,2,47,0.009618693770627258
248,2,48,0.01132953016325704
249,2,49,0.008173492869060058
250,2,50,0.007246903581949229
251,2,51,0.00640423602840075
252,2,52,0.005297381361890194
253,2,53,0.005297381361890194
254,2,54,0.007063924662855328
255,2,55,0.011266909375317775
256,2,56,0.005297381361890194
257,2,57,0.007557479646010344
258,2,58,0.005297381361890194
259,2,59,0.005805899671220588
260,2,60,0.005297381361890196
261,2,61,0.007956824579423021
262,2,62,0.005570724720699047
263,2,63,0.005297381361890196
264,2,64,0.007701369438432871
265,2,65,0.005297381361890194
266,2,66,0.005297381361890196
267,2,67,0.005297381361890194
268,2,68,0.0059765029270964325
269,2,69,0.008912884125783
270,2,70,0.005297381361890194
271,2,71,0.005297381361890194
272,2,72,0.005297381361890196
273,2,73,0.008442432091465592
274,2,74,0.005297381361890194
275,2,75,0.00760993543564711
276,2,76,0.010283563907461574
277,2,77,0.007117335591159566
278,2,78,0.007705676123576326
279,2,79,0.005297381361890194
280,2,80,0.006652339491184871
281,2,81,0.006238773506644493
282,2,82,0.005297381361890194
283,2,83,0.005297381361890194
284,2,84,0.005297381361890196
285,2,85,0.005297381361890194
286,2,86,0.005297381361890194
287,2,87,0.01157159630636607
288,2,88,0.005632224341010884
289,2,89,0.005297381361890194
290,2,90,0.007235868586496422
291,2,91,0.007364551473932719
292,2,92,0.005297381361890194
293,2,93,0.005297381361890196
294,2,94,0.005297381361890194
295,2,95,0.005297381361890194
296,2,96,0.005297381361890196
297,2,97,0.006602214677158399
298,2,98,0.005297381361890194
299,2,99,0.005297381361890196
300,3,0,0.030055281385021643
301,3,1,0.020610242033671972
302,3,2,0.009354095270066618
303,3,3,0.010606017778145703
304,3,4,0.00903208998188144
305,3,5,0.01716469423162426
306,3,6,0.005296791782342342
307,3,7,0.011872745528978315
308,3,8,0.010827013829490625
309,3,9,0.007430799390621669
310,3,10,0.009660415303093304
311,3,11,0.009668689176947624
312,3,12,0.005623182616673999
313,3,13,0.011252455918020708
314,3,14,0.011252079063859527
315,3,15,0.005297381361890195
316,3,16,0.008231303531995974
317,3,17,0.012022223486547894
318,3,18,0.008949071538993353
319,3,19,0.005645763828503185
320,3,20,0.008603306399052957
321,3,21,0.005591430918067413
322,3,22,0.008318537468820286
323,3,23,0.006612484480576356
324,3,24,0.01008531688568937
325,3,25,0.005297381361890197
326,3,26,0.005536559740414218
327,3,27,0.005297381361890195
328,3,28,0.008039176043406539
329,3,29,0.009186467119028313
330,3,30,0.005721348411012638
331,3,31,0.005297381361890197
332,3,32,0.005297381361890194
333,3,33,0.005297381361890195
334,3,34,0.011196618575877247
335,3,35,0.005297381361890194
336,3,36,0.005297381361890195
337,3,37,0.008039176043406544
338,3,38,0.009539156757211443
339,3,39,0.011529584947659835
340,3,40,0.005297381361890197
341,3,41,0.00747863727844575
342,3,42,0.005297381361890195
343,3,43,0.005297381361890197
344,3,44,0.007960122647807934
345,3,45,0.006324326449535636
346,3,46,0.005297381361890197
347,3,47,0.007067242995535905
348,3,48,0.005297381361890195
349,3,49,0.005297381361890197
350,3,50,0.005297381361890194
351,3,51,0.005297381361890195
352,3,52,0.005297381361890197
353,3,53,0.006904349509254493
354,3,54,0.005297381361890195
355,3,55,0.005297381361890197
356,3,56,0.005297381361890194
357,3,57,0.005297381361890195
358,3,58,0.005297381361890197
359,3,59,0.007702930890971276
360,3,60,0.007530946884071937
361,3,61,0.005297381361890197
362,3,62,0.005297381361890194
363,3,63,0.005297381361890195
364,3,64,0.005831492787056353
365,3,65,0.008912884125783
366,3,66,0.008734623354363324
367,3,67,0.012367104033040206
368,3,68,0.005297381361890194
369,3,69,0.008333956166378532
370,3,70,0.005297381361890197
371,3,71,0.006319170893732218
372,3,72,0.005297381361890195
373,3,73,0.005297381361890197
374,3,74,0.007117335591159561
375,3,75,0.005297381361890195
376,3,76,0.005297381361890197
377,3,77,0.005297381361890194
378,3,78,0.005297381361890195
379,3,79,0.005297381361890197
380,3,80,0.005297381361890194
381,3,81,0.005297381361890195
382,3,82,0.008912884125783
383,3,83,0.005297381361890194
384,3,84,0.005297381361890195
385,3,85,0.005689793017417832
