X,Y,f_L_train
0.62,0.84,0.4648072853501547
0.28,0.2,1.115386882060998
1.0,0.98,0.1914059550597334
0.0,0.96,0.45015957731308426
0.86,0.7000000000000001,0.4828856728684644
0.86,0.16,0.8223920033855937
0.16,0.1,0.6458905963817138
0.08,0.78,0.6860767429269551
0.26,0.26,1.412857151193555
0.4,0.28,1.309390386741672
0.0,0.7000000000000001,0.37822554618386844
0.92,0.76,-0.20197917402289534
0.26,0.22,0.8753249855461482
0.24,0.62,0.9048985756687427
0.3,0.64,0.9146816735300429
0.72,0.0,0.7197506742666695
0.5,1.0,0.49323503857241946
0.3,0.84,0.7815485790107997
0.78,0.22,1.0585028257773001
0.42,0.34,1.0973601976785867
0.86,0.52,0.2790529568878215
0.08,0.98,0.35127576053776927
0.46,0.6,0.9262832830464753
0.72,0.44,0.8476250528446038
0.36,0.16,0.9008609022736302
0.42,0.96,0.12168499151632628
0.62,0.88,0.5140428991388308
0.36,0.96,0.23564950336748106
0.7000000000000001,0.16,0.7397284720023272
0.38,0.8,0.797735858079839
0.64,0.72,0.6207263060716504
0.22,0.54,0.5460797407031049
0.62,0.86,0.13077078334354697
0.08,0.98,0.5267107388920199
0.18,0.32,0.9434964683473106
0.84,0.96,0.7505340917116674
0.4,0.84,0.07611307992105465
0.38,0.36,0.666085456524339
0.32,0.8200000000000001,0.486065272500538
0.78,0.64,0.6739464380237811
1.0,0.38,0.48665508894559867
0.92,0.8,0.14683534726802616
0.0,0.52,0.7047157221471607
0.14,0.68,0.7077137562391971
0.72,0.3,1.1359837532354995
0.4,0.68,0.4713585470810514
0.06,0.24,0.9520592361427244
0.9,0.62,0.4930373336342968
0.6,0.2,0.8173637404577497
0.92,0.84,0.48883315934525784
0.96,0.12,0.24263746495427307
0.32,0.28,1.0029484401565456
0.32,0.76,0.5905561224121956
0.3,0.62,0.8851666489779867
0.78,0.08,0.9006234783926971
0.08,0.74,0.44740099344704964
0.92,0.44,0.45050315857189727
0.52,0.38,0.7501049062195417
0.66,0.9400000000000001,0.4782325335621669
0.36,0.92,0.43055043468654913
0.32,0.26,0.929937019057714
0.6,0.0,1.1087549164175428
0.96,0.52,0.42123043024720824
0.86,0.62,0.5397852589014416
0.74,0.4,1.1815046792054233
0.4,0.84,0.5642840850560782
0.9,0.48,0.48326061747982424
0.2,0.44,0.563949129608053
0.9400000000000001,0.84,-0.0468052965963382
0.24,1.0,0.2286645270580211
0.36,0.38,1.1176063069412656
0.34,0.12,1.1627235531013564
0.66,0.18,1.1245623344326066
0.64,0.8,0.5574474876291802
0.5,0.06,0.7322470407945783
0.28,0.06,0.7891035198670304
0.28,0.02,0.5722816111259466
0.36,0.66,1.1126914550168072
0.02,0.48,0.7900137660181684
0.86,0.84,0.19880059995090016
0.64,0.56,0.891512220385658
0.34,0.84,0.42303138870352974
0.32,0.98,0.4122091836526995
0.1,0.4,0.9232719423384945
0.48,0.22,0.8832907620108097
0.8200000000000001,0.74,0.29322191732109504
0.04,0.6,0.5119051640064602
0.7000000000000001,0.12,0.8230642401281641
0.98,0.98,-0.2529466020489889
0.44,0.48,0.5194818951676052
0.9400000000000001,0.02,1.1445553474231236
0.84,0.2,0.8415784815742219
0.58,0.56,0.6763591715033923
0.28,0.84,1.0520963123247202
0.98,0.8,0.43677331796212066
0.22,0.52,0.7125302352488564
0.1,0.22,0.8264418758417531
0.32,0.56,1.3445423615030903
0.46,0.14,0.7332224026761353
0.74,0.8200000000000001,0.5016669815185322
0.64,0.88,0.09407111167816196
0.04,0.6,1.0341534386974713
0.16,0.14,0.6618442892668106
0.6,0.72,0.45580098172620526
0.36,0.44,0.9707798869458022
0.2,0.6,0.8045095118930672
0.58,0.44,0.8350924152442964
0.6,0.48,0.8898104139657329
0.4,0.02,0.6685704560127976
0.6,0.64,1.2586677794139494
0.8200000000000001,0.56,0.7836121799575908
0.76,0.08,1.2698025358209153
0.1,0.36,0.6990075699435666
0.3,0.3,0.9309543249500773
0.36,1.0,0.7104499460096863
0.48,0.6,0.7328635626879224
1.0,0.7000000000000001,0.7119015053361089
0.5,0.08,1.0843148492471646
0.92,0.66,0.09265158110871957
0.32,0.06,0.8406553152701167
0.1,0.28,0.8376799711544455
0.98,0.46,0.30340474198930373
0.18,0.78,0.6331917384359933
0.5,0.56,0.8096372202536571
0.26,0.14,1.067645355414978
0.96,0.48,0.2194544778789293
0.24,0.46,1.1027555364064616
0.34,0.52,0.7676251425371325
0.22,0.0,0.9153340968595611
0.9400000000000001,0.72,0.6138723350552381
0.56,0.52,0.9851783395460192
0.9,0.24,0.6208613233720849
0.02,0.42,0.9849604834716182
0.58,0.38,1.4565275613962902
0.84,0.68,0.6400776866893937
0.7000000000000001,0.88,0.5839326299366103
0.14,0.96,0.35211495921613745
0.0,0.22,0.78615599222554
0.9,0.58,0.5241006662901648
0.42,0.26,1.1961670025121451
0.76,0.6,0.4516117340221611
0.2,0.48,0.9516015245103413
0.36,0.96,0.5309701391256035
0.4,0.18,0.7027597017911509
0.14,0.72,0.5089732583064388
0.96,0.84,0.2698244931704609
0.74,0.42,0.6890838189701248
0.04,0.9,0.7915098933373934
0.9,0.1,0.7693187502265777
0.76,0.44,0.6891010899604213
0.16,0.12,1.0686868933902218
0.88,0.58,0.079413471932273
0.04,0.52,1.0186115357393155
0.66,0.58,0.5974225621027299
0.04,0.08,0.21747029089801695
0.54,0.9400000000000001,0.5618696178916155
0.58,0.9400000000000001,0.4847601656993103
0.5,0.46,1.0174277634289857
0.4,0.92,0.5138520992876934
0.52,0.84,0.6504489816815751
0.46,0.8,0.23167648897536508
0.04,0.92,0.3401939933756323
0.92,0.1,1.1954800311630491
0.72,0.22,0.981429372210918
0.74,0.58,0.4178501007180484
0.78,0.72,0.19257627174504727
0.64,0.48,0.8289410621761205
0.4,0.84,0.655149952055759
0.66,0.36,1.0287106607174068
1.0,0.76,0.44573426424974993
0.48,0.68,0.6339270647264967
