X,Y,f_L_train
0.16,0.84,0.5205353654118376
0.32,0.3,0.9764408239254804
0.56,0.34,0.9158070011152165
0.9400000000000001,0.18,0.720595572177854
0.56,0.36,0.8947670465903713
0.9,0.66,0.3269709509356286
0.8200000000000001,0.72,0.378333047205024
0.76,0.12,0.8617668391669077
0.5,0.04,0.9661430277554349
0.1,0.36,0.8026770247135122
0.68,0.64,0.5415614866484887
0.88,0.48,0.5884218325815871
0.6,0.92,0.3299039746525175
0.14,0.28,0.9480439853081043
0.0,0.92,0.4589651918535831
0.8,0.34,0.8158384244274742
0.04,0.06,0.7120073461467978
1.0,0.68,0.2917586015069581
0.36,0.14,1.034941999941106
0.0,0.1,0.7756272494994507
0.8,0.3,0.7251303477301163
0.34,0.52,0.8988458675988996
0.9400000000000001,0.22,0.8315690797426835
0.2,0.74,0.6127854666049449
0.22,0.72,0.7417497385237186
0.9,1.0,0.14090963427394085
0.34,0.76,0.6344242622754092
0.98,0.9,0.13718958965209702
0.36,0.2,1.0102983588966588
0.28,0.8,0.6925321160194877
0.9400000000000001,0.48,0.4984240161043105
0.32,0.26,1.0280935885246536
0.12,0.76,0.6419581114673311
0.88,0.64,0.48412104625727104
0.04,0.84,0.5561760088778712
0.96,0.02,0.7623333150182146
0.84,0.9400000000000001,0.14676832733902107
0.16,0.56,0.8499293744390936
0.98,0.42,0.596390889295187
0.34,0.84,0.5364793897535945
0.96,0.28,0.6716467381018509
0.04,0.24,0.8403926959197742
0.26,1.0,0.3385356561021883
0.68,0.64,0.6077060923953794
0.88,0.62,0.38846907793325863
0.72,0.62,0.5961043673996882
0.2,0.0,0.9033476609127609
0.96,0.9400000000000001,0.14047300788289988
0.02,0.58,0.8368755193624751
0.76,0.34,0.8440451374508445
0.18,0.6,0.7958832677460553
0.96,0.5,0.5208863755894206
0.9,0.34,0.7674606721244119
0.52,0.58,0.8104296805679511
0.06,0.88,0.5760481978341623
0.8,0.02,0.8348726249311101
0.98,0.1,0.7484367146379522
0.98,0.92,0.12764344983460094
0.04,0.44,0.8710534145177813
0.56,0.34,0.9709197372987479
0.58,0.74,0.5381445731458335
0.46,0.4,1.0173002882432953
0.44,0.8200000000000001,0.5739984634761891
0.64,0.3,0.8472705994148428
0.02,0.2,0.8367297345980182
0.6,0.72,0.4768255000751044
0.7000000000000001,0.3,0.9091936800482825
0.86,0.58,0.5531528418329246
0.66,0.24,0.9912360216560925
0.44,0.08,0.8918744750381338
0.08,0.9400000000000001,0.4355853510660044
0.48,0.3,0.888593280128454
0.08,0.72,0.6394111209881944
0.34,0.6,0.8318490679611475
0.54,0.62,0.8054972291158735
0.2,0.74,0.6303561342827
0.88,0.36,0.7187063453344468
1.0,0.6,0.40721515557468196
0.6,0.98,0.3027358602535183
0.04,0.66,0.7347619801988957
0.16,0.6,0.8363391161651532
0.42,0.2,0.9720948349137539
0.4,0.28,0.99547170825289
0.86,0.4,0.6913167065659087
0.54,0.6,0.7447957326049858
0.38,0.9400000000000001,0.4658533093699522
0.08,0.92,0.47102848880447484
0.22,0.6,0.911987051278791
0.78,0.68,0.44621450993001033
0.9400000000000001,0.68,0.3328653201255569
0.64,0.62,0.6911952734761975
0.02,0.96,0.4487071596191856
0.9400000000000001,0.6,0.42094586182413446
1.0,0.42,0.5123835167055439
0.96,0.32,0.6648114180884832
0.38,0.14,0.9739282108803813
0.7000000000000001,0.9,0.3513326279190028
0.02,0.58,0.8564219310308515
0.52,0.92,0.3384070254465577
0.74,0.4,0.7997286595533648
0.16,0.58,0.8246523942469636
0.86,0.66,0.3908056696578286
0.28,0.22,0.9225356563072229
0.84,0.9,0.2594177444998532
0.96,0.98,0.0319572103994556
0.8,0.38,0.7270688186502021
0.1,0.02,0.7111341123527131
0.18,0.18,0.926875034565608
0.96,0.8200000000000001,0.2957158024753661
0.22,0.42,1.0287939375058905
0.88,0.86,0.26843137152356694
0.04,0.04,0.781158618843912
0.34,0.1,0.9916479370541141
0.1,0.28,0.9617118318453087
0.36,0.92,0.44090843273541563
0.46,0.14,0.9727648459709285
0.64,0.26,0.9535910931933922
0.78,0.3,0.7779775053854743
0.48,0.8200000000000001,0.5754086040316796
0.12,0.68,0.7035862194599252
0.04,0.06,0.9240016246494431
0.52,0.12,0.9339793823485991
0.56,0.86,0.43971430655646454
0.8,0.22,0.8325481729531381
0.9,0.76,0.2685533498329193
0.92,0.06,0.7380993257137675
0.66,0.5,0.802160610503584
0.48,0.16,0.9219499981767246
0.38,0.62,0.7390558947215045
0.1,0.26,0.8721653396811189
0.78,0.56,0.5432645273493578
0.06,0.18,0.8236264371636753
0.5,0.74,0.5831482545296949
0.22,0.52,0.8092058561952882
0.28,0.1,0.9713853962498131
0.92,0.64,0.4298284827058741
0.04,0.72,0.6327234976395871
0.26,0.98,0.32514365839362463
0.18,0.48,0.8754046104793314
0.3,0.76,0.5854509587993502
0.16,0.4,1.0006960509032092
0.58,0.38,0.81302317343298
1.0,0.36,0.5437128674358852
0.66,0.9,0.4362047297226554
0.8,0.54,0.603419888721929
0.62,0.98,0.34957870998591545
0.26,0.04,0.8269095192177772
0.0,0.22,0.8530860142999772
0.9400000000000001,0.3,0.7565977452764662
0.56,0.26,0.9051340736929603
0.66,0.58,0.6353976424468424
0.24,0.74,0.6249296831813211
0.88,0.9400000000000001,0.1955127457763497
0.54,1.0,0.23059335379929133
0.36,0.16,0.9593195066494691
0.12,0.12,0.8898813972046292
0.1,0.7000000000000001,0.7580026806206389
0.24,0.92,0.4723777741028937
0.08,0.48,0.8883865964129848
0.92,0.8200000000000001,0.1401141655852377
0.74,0.2,0.9986461409442159
0.42,0.2,1.069746845148769
0.78,0.54,0.6684199704237903
1.0,0.6,0.40676757559295934
0.22,0.7000000000000001,0.6783766846268824
0.0,0.76,0.573808357023923
0.88,0.38,0.8077551018601532
0.2,0.62,0.8373605187941282
0.66,0.62,0.7221080088618961
0.18,0.06,0.8356017973339273
0.72,0.28,0.8227782312573355
0.1,0.5,0.8932162668363103
0.36,0.58,0.9224750457375988
0.58,0.88,0.3563445500443834
0.1,0.34,0.9777793386849735
0.54,0.86,0.49030593141589757
0.54,0.02,0.9921139393669711
0.7000000000000001,0.14,0.9251196051223639
0.92,0.96,0.0509073881440817
0.5,0.9,0.3504041734221074
0.44,0.34,0.8962924892479733
0.18,0.96,0.4504114160442835
0.54,1.0,0.23156469753945458
0.04,0.34,0.8931813392693835
0.34,1.0,0.2973295079804038
0.1,0.9,0.47561047572694265
0.18,0.2,0.9041913994628924
0.58,0.4,0.8459577877920615
0.08,0.24,0.9088824922361273
0.74,0.28,0.8724174066982796
0.26,0.8200000000000001,0.6428593415722967
0.38,0.22,0.9281842362150559
0.56,0.24,1.0379488124426535
0.92,0.7000000000000001,0.40055053741010427
0.8,0.72,0.43975612816501
0.48,0.78,0.600000303752737
0.64,0.62,0.7227590482615129
0.38,0.74,0.5940308216837721
0.6,0.18,1.0296744713383115
0.9,0.56,0.46697652920036126
0.86,0.44,0.5837395080677412
0.22,0.62,0.7833654674107545
0.22,0.92,0.4724345581771466
0.54,0.36,0.9645024440849668
0.88,0.24,0.6746050569980868
0.74,0.02,0.9243043566944844
1.0,0.68,0.3129655001983004
0.22,0.9,0.4196107655339437
0.9400000000000001,0.2,0.7763661891570597
0.84,0.84,0.24072364368072785
0.6,0.72,0.5968092162174544
0.08,0.6,0.7863276365804216
0.02,0.26,0.8984631603464214
0.52,0.1,1.035293258915946
0.16,0.68,0.736810927373477
0.92,0.22,0.7809745950274068
0.74,0.12,0.7645412537675514
0.9,0.0,0.6393394712349489
0.48,0.2,1.0392247581753775
0.66,0.9400000000000001,0.3162586258626716
0.48,0.26,0.9920241567911772
0.32,0.84,0.6062582614759505
0.66,0.66,0.6885344965137818
0.98,0.86,0.2309424499647304
0.2,0.98,0.41725414694721213
0.84,0.32,0.8009199012959533
0.68,0.98,0.23576555349847012
1.0,0.58,0.4473354457274572
0.06,0.92,0.48644711418857667
0.42,0.44,0.8205677962559106
0.64,0.08,0.927298760283993
0.98,0.1,0.6292149828706411
0.9400000000000001,0.48,0.5062361868873222
0.88,0.56,0.538924658457159
0.78,0.0,0.8477262630776916
0.7000000000000001,0.98,0.18138008965010846
0.38,0.06,0.9451592780941026
0.24,0.96,0.43433623277578104
0.48,0.92,0.501342374700386
0.0,0.18,0.7724590676811263
0.24,0.42,0.998306718058557
0.2,0.64,0.8483123277005391
0.18,0.96,0.37305518332979326
0.34,0.56,0.8273078394778614
0.86,0.16,0.7460738863160025
0.46,0.18,1.0712409152362548
0.58,0.44,0.7785697024918168
0.3,0.64,0.7540365881512465
0.44,0.92,0.4182944559739027
0.38,0.8,0.5823827289911719
0.8,0.7000000000000001,0.500333939096356
0.24,0.14,0.9562575374839967
0.4,0.0,0.954780006635158
0.12,0.52,0.8164239801796742
0.02,0.72,0.6428789223039564
0.62,0.12,0.9603535399296469
0.54,0.04,0.9497898247226693
0.56,0.14,0.9808564419180362
0.42,0.2,1.066840120782169
0.96,0.88,0.1388229466900302
