X,Y,f_L_train
0.14,0.8,0.5773081863254679
0.8,0.54,0.3211314343733359
0.4,0.22,0.9220600684263704
0.12,0.78,0.26748421622536944
0.06,0.66,0.4793817262216982
0.92,0.5,0.21979796258859013
0.66,0.52,0.1833270604358172
0.3,0.48,0.4952815670182978
0.9,0.2,0.7213801454827016
0.6,0.3,0.681548143090381
0.22,0.78,0.2911116495826382
0.8,0.58,0.23236640754327698
0.46,0.16,0.6295398197602111
0.2,0.38,0.9768067078219048
0.86,0.54,-0.19691611734336317
0.2,0.44,1.0003606511436702
0.34,0.62,0.3980726750757373
0.9400000000000001,0.84,0.44108537696166866
0.36,0.22,1.0528798845680032
0.3,0.68,0.5581640190331609
0.36,0.76,0.002464441689458974
0.16,0.9400000000000001,-0.13389041434139565
0.58,0.12,0.816215835105012
0.62,0.7000000000000001,0.6827857443015339
0.84,0.48,0.04660511591016453
0.9,0.76,0.15725425110906444
1.0,0.1,0.4231843237762723
0.34,0.72,0.41834199456728055
0.92,0.86,0.15078956021812437
0.16,0.9,0.47312471062317507
0.86,0.08,0.8829813845082459
0.14,0.5,0.7017224406356228
0.8,0.48,0.3746106251017509
0.04,0.8,0.17694165039166027
0.78,0.56,0.34511210169438367
0.62,0.36,0.6106979737891585
0.0,0.8200000000000001,0.37510080432517107
0.48,0.96,0.33961051822841626
0.42,0.38,1.0413238290174922
0.3,0.92,0.20310383191612463
0.92,0.68,0.21939381802764923
0.8,0.12,0.827363906012254
0.96,0.0,0.36684263327430316
0.74,0.36,0.7296729196467449
0.34,0.86,0.04520575924832465
0.58,0.04,1.3920467335452624
0.64,0.0,0.8186871388859847
0.08,0.7000000000000001,0.4465304088182501
0.72,0.86,0.11165802135165993
0.24,0.08,0.8565879129241271
1.0,0.1,0.4231843237762723
0.68,0.9400000000000001,-0.16986003299331576
0.86,0.76,0.6990926830887215
0.84,0.78,0.35419074473768286
0.5,0.56,0.7431888175469258
0.4,0.18,0.85648085727301
0.6,0.9,0.19477143186390206
0.98,0.92,-0.06409297182203161
0.42,0.7000000000000001,0.4601655347582279
0.68,0.26,0.8772416976554542
0.66,0.14,0.9161781612037232
0.1,0.9,0.07068834767015467
0.7000000000000001,0.96,0.0670415029600634
0.72,0.28,0.5706903166809772
0.14,0.48,1.1329126119688901
0.6,0.02,0.4482933982565611
0.46,0.34,0.8675264385233243
0.2,0.26,0.9075263322696531
0.1,0.2,1.0293862990828144
0.34,0.42,0.8566857849557884
0.84,0.86,0.09389197134944094
0.3,0.84,0.05579389008228269
0.26,0.0,1.1818651044582515
0.46,0.08,1.2014582492052528
0.32,0.2,1.3772594145907577
0.98,0.12,0.4210358859135874
0.18,0.32,1.088227412972766
0.0,0.46,1.0342560751159695
0.8200000000000001,0.92,-0.24070509380915434
0.16,0.96,-0.0938472136804405
0.18,0.16,0.5117783342280138
0.12,0.0,0.8463221528372173
0.4,0.9,-0.057819189688453676
0.1,0.78,0.23598773766043354
0.54,0.08,1.3320547924413817
0.5,0.54,1.1351876789594235
0.06,0.6,0.8973155987956162
0.2,0.74,0.4028122154909766
0.2,0.88,0.4183763402820668
0.14,0.04,0.719285705183784
0.8200000000000001,0.32,0.7516249554306293
0.3,0.66,0.6714346312053789
0.76,0.74,-0.2287746193640168
0.34,0.46,0.5967294612110998
0.44,0.18,0.6273432346714781
0.58,0.64,0.2818639497121688
0.02,0.68,0.28425938062040235
0.7000000000000001,0.64,0.5069350336527378
0.0,0.22,0.6828895678298329
0.88,0.22,0.5467823668439815
0.66,0.7000000000000001,0.0058804654755568175
0.22,0.34,0.8424220617468543
0.9,0.34,0.19471580571741248
0.26,0.96,-0.46350446161771763
